jobUrl,jobId,companyName,jobTitle,logoUrl,scrapedLocation,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote,Year,Salary,Employees
https://www.linkedin.com/jobs/view/3639239848/,3639239848,Sandhills Global,Software Development Intern,https://media.licdn.com/dms/image/C560BAQG6iMYa4dTBqw/company-logo_100_100/0/1555424638794?e=1695254400&v=beta&t=rfbBWQxwd34Pi_fsfigVXSKLwFq3xERkkSQEbO8hv4o,"Lincoln, NE (On-site)","Lincoln, NE",On-site,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3639239848/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3636533431/,3636533431,Copart,Software Engineering Intern,https://media.licdn.com/dms/image/C4E0BAQFf9L64EHKHGw/company-logo_100_100/0/1659536108176?e=1695254400&v=beta&t=vOdnlmg06UZH7czvlCFLfvtqr87-VriuXlQdxHAwiFg,"Dallas, TX",,,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3636533431/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3626573336/,3626573336,Vaco,Jr Software Engineer,https://media.licdn.com/dms/image/D4E0BAQGB2ByB7M1pug/company-logo_100_100/0/1685734683121?e=1695254400&v=beta&t=CWGJ5cd5nbpXzX93vY7h-ttiuolxypXjkZL1TxdAUgk,"Franklin, TN",,,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3626573336/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3630830276/,3630830276,HealthStream,Software Developer,https://media.licdn.com/dms/image/C560BAQEOr5MYISJU-w/company-logo_100_100/0/1657567411762?e=1695254400&v=beta&t=kX4MJ2GA60FIEFFrEW4EkNQtOdBo2IGhFXCEbKYrFC8,"Nashville, TN",,,,,false,true,0,https://www.linkedin.com/jobs/view/3630830276/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,"30+ years, our // 30 years, we // 1-2 years of // 1-2 years of",,
https://www.linkedin.com/jobs/view/3640880777/,3640880777,Talentify.io,Junior Software Engineer (Remote) ($85000.00 - $120000.00 / year),https://media.licdn.com/dms/image/C4D0BAQHZyXiyJDJNtQ/company-logo_100_100/0/1547050682016?e=1695254400&v=beta&t=je7aNeA2gswVgkyDr_ux_KaDIh1MWVPn-JoNx5rSAyc,United States (Remote),United States,Remote,Actively recruiting,2023-06-20,false,false,0,https://www.linkedin.com/jobs/view/3640880777/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,true,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3632747330/,3632747330,Incedo Inc.,Web Developer,https://media.licdn.com/dms/image/C4D0BAQEzqnAdsML8AQ/company-logo_100_100/0/1656661705726?e=1695254400&v=beta&t=ooGDoU20d1shgpG2dfp2NC55QETOHP3qACIZtIFa2Pc,United States (Remote),United States,Remote,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3632747330/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,true,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3635575652/,3635575652,Diversified.,Associate Programmer - Virtual,https://media.licdn.com/dms/image/C4D0BAQFTXv2wNZUwjw/company-logo_100_100/0/1523551593599?e=1695254400&v=beta&t=z3w868heRYaS9IDv_5QYgZnFU8F3FpLducL05nculx0,"San Francisco, CA",,,Actively recruiting,,false,true,16,https://www.linkedin.com/jobs/view/3635575652/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3634664796/,3634664796,Schrödinger,"Systems Engineer, Digital Workspace",https://media.licdn.com/dms/image/C560BAQF0popc4i-92Q/company-logo_100_100/0/1656681024103?e=1695254400&v=beta&t=DaUci3KSfwhfmfqilqvnrYOwTdHoou77OdwgGdyO_lU,"New York, United States (On-site)","New York, United States",On-site,,,false,true,0,https://www.linkedin.com/jobs/view/3634664796/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3635244646/,3635244646,SMX,Junior Software Developer,https://media.licdn.com/dms/image/C4D0BAQE-0GomBd7OQA/company-logo_100_100/0/1638286760954?e=1695254400&v=beta&t=NhNsQ7bhekZhs3HiuxeQaZ4Iko2CNDGJmEv6U5MfmFU,"Washington, DC (Hybrid)","Washington, DC",Hybrid,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3635244646/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3637540163/,3637540163,Open Systems Technologies,Jr. Front-End JavaScript Developer,https://media.licdn.com/dms/image/C4D0BAQHdzu0CEs024A/company-logo_100_100/0/1627055724308?e=1695254400&v=beta&t=tkfS9pYDDt_PCtNcCSV8URXtmpPpSPglfw5KiIQktOA,"Buffalo, NY (Hybrid)","Buffalo, NY",Hybrid,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3637540163/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3634728150/,3634728150,CACI International Inc,Front End Web Application Jr Software Engineer,https://media.licdn.com/dms/image/C4E0BAQG7gAj_BVld5Q/company-logo_100_100/0/1647546910712?e=1695254400&v=beta&t=N2zvf9xxG1om68xzBpDll14_715LX5bovrxZ5pHLh7o,"Sterling, VA (On-site)","Sterling, VA",On-site,1 school alum works here,2023-06-15,false,false,0,https://www.linkedin.com/jobs/view/3634728150/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,"60 years, the","base salary!The // base salary (up // base salary and // proposed salary range // final salary including,",Our employees value // Our employees value // protect employees and
https://www.linkedin.com/jobs/view/3634188438/,3634188438,Verve Industrial Protection,Software Support Engineer,https://media.licdn.com/dms/image/C4D0BAQHpp2aojgayNw/company-logo_100_100/0/1592583244537?e=1695254400&v=beta&t=ABvCTUo_uVtKMV86cA2YjBJz-rAgZq0qcPFAVv4r0j0,"Madison, WI (Hybrid)","Madison, WI",Hybrid,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3634188438/,Junior software developer,Jobs,2023-06-21T01:00:05.738Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3636860589/,3636860589,Ocado Engineering,Jr. Software Engineer,https://media.licdn.com/dms/image/D4E0BAQH5t8c-k2p--A/company-logo_100_100/0/1663690660392?e=1695254400&v=beta&t=9ezMcbbtkrEnRdG_Ny_0-HI4SZGM-OdbiUQgPwzcvIk,"Las Vegas, NV (Hybrid)","Las Vegas, NV",Hybrid,,,false,true,0,https://www.linkedin.com/jobs/view/3636860589/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3636843609/,3636843609,DocuSign,"Software Engineer, Front End",https://media.licdn.com/dms/image/D560BAQEzqWHpZXeY9A/company-logo_100_100/0/1686680666975?e=1695254400&v=beta&t=UQQOAFp9RQSvBjDfEn7k6al4Kst0PvpMcFbiKwn8MvM,"Seattle, WA (Hybrid)","Seattle, WA",Hybrid,1 school alum works here,,false,true,0,https://www.linkedin.com/jobs/view/3636843609/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,,experience2+ years of,base salaryWashington // base salaryThis,
https://www.linkedin.com/jobs/view/3634925578/,3634925578,Leidos,JAVA Software Developer – Junior Level,https://media.licdn.com/dms/image/C4E0BAQGjjjpPq4MEhA/company-logo_100_100/0/1656675105155?e=1695254400&v=beta&t=oBm-4Vt-YNDdjUE97GoUyjRD5dums0lGalcJdUgJlBU,United States (Remote),United States,Remote,5 school alumni work here,,false,true,0,https://www.linkedin.com/jobs/view/3634925578/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,true,,  Salary ,
https://www.linkedin.com/jobs/view/3631379093/,3631379093,IBM,Front End Developer - The Weather Company,https://media.licdn.com/dms/image/D560BAQFLP1X4hP2weg/company-logo_100_100/0/1686250330457?e=1695254400&v=beta&t=-wkZJXkSS3FyAp6GXzm5ve_YNJfzRm_A7AgV8rJi3NY,"New York, NY",,,30 school alumni work here,,false,true,0,https://www.linkedin.com/jobs/view/3631379093/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3637721987/,3637721987,Qualia,Software Engineer I,https://media.licdn.com/dms/image/C560BAQH_cCeFBnP8Jg/company-logo_100_100/0/1519903278458?e=1695254400&v=beta&t=EuHhHwZM2jakuvKveUG9C_XNKolfET8YDNB3DzPXUMM,"San Francisco, CA (On-site)","San Francisco, CA",On-site,,2023-06-15,true,false,0,https://www.linkedin.com/jobs/view/3637721987/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,,DEAD LINK,DEAD LINK,DEAD LINK
https://www.linkedin.com/jobs/view/3631721179/,3631721179,Apple,"Software Engineer (Frontend Stack), Employee Experience & Productivity",https://media.licdn.com/dms/image/C560BAQHdAaarsO-eyA/company-logo_100_100/0/1595530301220?e=1695254400&v=beta&t=9BPBu5pWIqH9pnybzdy1sadGQkLRhaf-wQ7Sh_wl7hU,"Austin, TX",,,2 connections work here,,false,true,0,https://www.linkedin.com/jobs/view/3631721179/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,,,  Salary ,
https://www.linkedin.com/jobs/view/3632706137/,3632706137,"TherapyNotes, LLC",Software Developer,https://media.licdn.com/dms/image/C560BAQHk534swhxYxA/company-logo_100_100/0/1519885833016?e=1695254400&v=beta&t=5N4xHoVO_EH2dDLe_vKTx93akQt6rYfhSD3AmCqL14c,"Philadelphia, PA (Remote)","Philadelphia, PA",Remote,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3632706137/,Junior software developer,Jobs,2023-06-21T01:00:05.739Z,true,,love.BenefitsCompetitive salary -,
https://www.linkedin.com/jobs/view/3637371591/,3637371591,Meta,Software Engineer - Gameplay (Technical Leadership),https://media.licdn.com/dms/image/C4E0BAQFdNatYGiBelg/company-logo_100_100/0/1636138753911?e=1695254400&v=beta&t=PFDGXIEs8M_wNz9DivW7v-VciO_wmceTCTZgZcxDD7c,"New York, NY",,,1 connection works here,,false,true,5,https://www.linkedin.com/jobs/view/3637371591/,Junior software developer,Jobs,2023-06-21T01:00:11.751Z,,DEAD LINK,DEAD LINK,DEAD LINK
